401DE0200DEC	43.76630551	-79.35628432
401DE0190DEC	43.76587045	-79.36590687
401DE0180DEC	43.76548472	-79.37308702
401DE0170DEC	43.76407409	-79.38187498
401DE0160DEC	43.762493	-79.38926333
401DE0150DEC	43.76165166	-79.39285022
401DE0140DEC	43.7591659	-79.39881614
401DE0130DEC	43.75351665	-79.40774343
401DE0120DEC	43.74865499	-79.41479934
401DE0110DEC	43.74513897	-79.41834686
401DE0100DEC	43.7409261	-79.42496992
401DE0090DEC	43.73682963	-79.43182521
401DE0080DEC	43.73355489	-79.43739135
401DE0070DEC	43.73114156	-79.44143296
401DE0060DEC	43.72922321	-79.45072368
401DE0050DEC	43.72748642	-79.45881504
401DE0040DEC	43.72604937	-79.46539216
401DE0030DEC	43.72434802	-79.47310418
401DE0020DEC	43.72310617	-79.47801654
401DE0010DEC	43.72157548	-79.48448851
401DW0010DEC	43.7197938	-79.49187078
401DW0020DEC	43.71783084	-79.50000089
401DW0030DEC	43.71731318	-79.50827758
401DW0040DEC	43.71655896	-79.51554723
401DW0050DEC	43.71577225	-79.52233546
401DW0060DEC	43.71425514	-79.53072823
401DW0070DEC	43.71279058	-79.53718411
401DW0080DEC	43.71123916	-79.54363467
401DW0090DEC	43.70973598	-79.55004137
401DW0100DEC	43.70795449	-79.5539574
401DW0110DEC	43.70275719	-79.55931063
401DW0120DEC	43.66500409	-79.60025563
401DW0130DEC	43.66231504	-79.6072242
401DW0140DEC	43.65866183	-79.6135201
401DW0150DEC	43.65547848	-79.62007965
401DW0160DEC	43.65255571	-79.62620725
401DW0170DEC	43.64972534	-79.63259749
401DW0180DEC	43.64708284	-79.63935294
401DW0190DEC	43.64481301	-79.64499329
401DW0200DEC	43.6417964	-79.65116282
401DW0210DEC	43.63910008	-79.65794076
401DE0610DEE	43.83601959	-79.07655943
401DE0600DEE	43.83410969	-79.0806915
401DE0590DEE	43.82990555	-79.08980633
401DE0580DEE	43.82607749	-79.09808555
401DE0570DEE	43.82355571	-79.10353162
401DE0560DEE	43.81895721	-79.11095853
401DE0550DEE	43.81410434	-79.11826783
401DE0540DEE	43.80960489	-79.1254955
401DE0530DEE	43.80515781	-79.13302921
401DE0520DEE	43.80138804	-79.13896399
401DE0510DEE	43.79704075	-79.14545051
401DE0500DEE	43.79547364	-79.15102816
401DE0490DEE	43.79578445	-79.15533134
401DE0480DEE	43.79839651	-79.16305108
401DE0470DEE	43.79988389	-79.1694602
401DE0460DEE	43.79923761	-79.17692095
401DE0450DEE	43.79824528	-79.18372278
401DE0440DEE	43.7975134	-79.18884194
401DE0430DEE	43.79660467	-79.19515518
401DE0420DEE	43.79553869	-79.20254036
401DE0410DEE	43.79465568	-79.20867286
401DE0400DEE	43.79370065	-79.21480686
401DE0390DEE	43.79199617	-79.22014101
401DE0380DEE	43.78936554	-79.22487639
401DE0370DEE	43.78670459	-79.23119493
401DE0360DEE	43.78508698	-79.23656873
401DE0350DEE	43.78364801	-79.24206944
401DE0340DEE	43.78218699	-79.24906281
401DE0330DEE	43.78077251	-79.25632859
401DE0320DEE	43.77940385	-79.26343661
401DE0310DEE	43.77797774	-79.27076592
401DE0300DEE	43.77620986	-79.27874667
401DE0290DEE	43.77451435	-79.28600885
401DE0280DEE	43.77269646	-79.2937789
401DE0270DEE	43.77064292	-79.30252212
401DE0260DEE	43.76867225	-79.31125479
401DE0250DEE	43.76817246	-79.32100882
401DE0240DEE	43.76802314	-79.32830985
401DE0230DEE	43.76772129	-79.33390714
401DE0220DEE	43.76729492	-79.34109758
401DE0210DEE	43.76682454	-79.34871507
401DE0200DEE	43.7664929	-79.35630086
401DE0190DEE	43.76605381	-79.36592272
401DE0180DEE	43.76567937	-79.37312157
401DE0170DEE	43.76421427	-79.38194434
401DE0160DEE	43.76265876	-79.38933646
401DE0150DEE	43.7618299	-79.39296084
401DE0140DEE	43.75928953	-79.39895791
401DE0130DEE	43.75365239	-79.40790939
401DE0120DEE	43.74882229	-79.41515428
401DE0110DEE	43.74528161	-79.41855261
401DE0100DEE	43.74105502	-79.42514762
401DE0090DEE	43.73696739	-79.43198772
401DE0080DEE	43.73369514	-79.43753842
401DE0070DEE	43.73096414	-79.44360364
401DE0060DEE	43.72938706	-79.45081655
401DE0050DEE	43.7276617	-79.45889534
401DE0040DEE	43.72625136	-79.46547597
401DE0030DEE	43.72452406	-79.473189
401DE0020DEE	43.72332674	-79.47813782
401DE0010DEE	43.72174103	-79.48456517
401DW0010DEE	43.71999439	-79.4919392
401DW0020DEE	43.71849792	-79.50063193
401DW0030DEE	43.71746808	-79.50902276
401DW0040DEE	43.71673243	-79.51558793
401DW0050DEE	43.71597305	-79.52272274
401DW0060DEE	43.71445447	-79.53082613
401DW0070DEE	43.71295086	-79.53725906
401DW0080DEE	43.71140252	-79.54372168
401DW0090DEE	43.70988951	-79.55011777
401DW0100DEE	43.70709596	-79.55570178
401DW0110DEE	43.70284097	-79.55949895
401DW0200DEE	43.66800263	-79.59273759
401DW0210DEE	43.66520544	-79.60038741
401DW0220DEE	43.66253583	-79.60740581
401DW0230DEE	43.65937248	-79.61427791
401DW0240DEE	43.65587699	-79.62054481
401DW0250DEE	43.65275976	-79.62639266
401DW0260DEE	43.64993085	-79.63275184
401DW0270DEE	43.64729506	-79.63952048
401DW0280DEE	43.64505409	-79.64518695
401DW0290DEE	43.6423215	-79.65228926
401DW0300DEE	43.63971002	-79.65892874
401DW0310DEE	43.63677019	-79.66642228
401DE0010DSA	43.73190771	-79.4494662
401DE0010DWR	43.72221748	-79.48478614
401DE0020DNA	43.73194397	-79.44893324
401DE0020DSR	43.72140795	-79.48441172
401DE0030DER	43.72189762	-79.48228536
401DE0030DSF	43.76969447	-79.33897605
401DE0040DNF	43.77025877	-79.33816669
401DE0040DWR	43.72349355	-79.47999735
401DE0050DER	43.72293874	-79.47832075
401DE0060DNR	43.72395462	-79.47776141
401DE0070DSR	43.72679667	-79.46114408
401DE0080DWR	43.72762566	-79.4617394
401DE0090DWR	43.72879125	-79.45691297
401DE0100DWR	43.72898826	-79.45444298
401DE0110DWR	43.73040203	-79.45210837
401DE0120DWR	43.73049799	-79.45221604
401DE0130DNR	43.72911767	-79.45066829
401DE0140DSR	43.72895901	-79.45058482
401DE0150DER	43.73168632	-79.45030003
401DE0160DSR	43.73189367	-79.44966433
401DE0170DNR	43.7317769	-79.44763017
401DE0180DNR	43.73186269	-79.44752309
401DE0190DSR	43.73085179	-79.44714614
401DE0200DSR	43.73064639	-79.44746773
401DE0210DWR	43.72938331	-79.44651273
401DE0220DWR	43.72942727	-79.44665348
401DE0230DER	43.7296421	-79.44545279
401DE0240DER	43.7295555	-79.44537169
401DE0250DER	43.73077068	-79.44350646
401DE0260DNR	43.73277161	-79.44020095
401DE0270DNR	43.73270233	-79.44011674
401DE0280DNR	43.73557776	-79.43536272
401DE0290DER	43.73673597	-79.43171387
401DE0300DWR	43.74199242	-79.42481794
401DE0310DSR	43.74080538	-79.42480498
401DE0320DER	43.74154327	-79.4234714
401DE0330DWR	43.74314244	-79.42287774
401DE0340DER	43.74277372	-79.42161345
401DE0350DNR	43.74384447	-79.42206317
401DE0360DNR	43.75237898	-79.40892169
401DE0361DSR	43.75224011	-79.40885185
401DE0370DWR	43.75347369	-79.40946796
401DE0380DWR	43.75455868	-79.40750975
401DE0390DER	43.75428848	-79.40616758
401DE0400DNR	43.75571024	-79.40587679
401DE0410DSR	43.76212218	-79.38991882
401DE0420DWR	43.76341145	-79.38861253
401DE0430DER	43.76244049	-79.3882005
401DE0440DWR	43.76387794	-79.38618609
401DE0450DNR	43.76442973	-79.38482183
401DE0460DER	43.76377589	-79.38272198
401DE0470DWR	43.76642606	-79.36768799
401DE0480DSR	43.76536309	-79.3639003
401DE0490DER	43.76538139	-79.36369469
401DE0500DWR	43.76681091	-79.36214005
401DE0510DER	43.76585103	-79.36140016
401DE0520DNR	43.76691296	-79.3586992
401DE0530DSR	43.77105214	-79.33879709
401DE0530DWR	43.76743059	-79.34382662
401DE0539DWR	43.76790163	-79.34399768
401DE0540DWR	43.76795607	-79.34338746
401DE0541DWR	43.76802837	-79.3427757
401DE0550DER	43.76670126	-79.33976575
401DE0560DNR	43.76569463	-79.34001439
401DE0570DNR	43.76581365	-79.33996376
401DE0575DNR	43.77021131	-79.33833358
401DE0580DSR	43.76549629	-79.34010596
401DE0590DSR	43.7654189	-79.34013849
401DE0600DWR	43.76843373	-79.33616964
401DE0610DNR	43.7696614	-79.33575215
401DE0620DNR	43.76953427	-79.33585087
401DE0630DSR	43.76941221	-79.33594098
401DE0640DSR	43.76933163	-79.33600802
401DE0650DER	43.76758815	-79.33211453
401DE0655DER	43.76767561	-79.33212915
401DE0660DSR	43.76772748	-79.32237995
401DE0670DWR	43.76885439	-79.32146337
401DE0680DER	43.76761775	-79.32077477
401DE0690DWR	43.76876037	-79.31892063
401DE0700DNR	43.76878711	-79.31705659
401DE0710DER	43.76779779	-79.31685842
401DE0720DWR	43.77038473	-79.30653215
401DE0730DNR	43.77062436	-79.30492277
401DE0740DSR	43.77004804	-79.30373135
401DE0750DER	43.77049649	-79.30135685
401DE0760DWR	43.77455148	-79.28808796
401DE0770DSR	43.77377693	-79.28724134
401DE0780DER	43.77379869	-79.28562933
401DE0790DWR	43.77614781	-79.28357027
401DE0800DER	43.77508868	-79.28188621
401DE0810DNR	43.77606163	-79.28218541
401DE0820DSR	43.77849264	-79.26603889
401DE0830DSR	43.77834658	-79.26597373
401DE0840DWR	43.78039975	-79.26377989
401DE0850DSR	43.78004979	-79.25809508
401DE0860DER	43.77984358	-79.25585467
401DE0870DWR	43.78144238	-79.25645813
401DE0880DER	43.7809316	-79.25311908
401DE0890DWR	43.78213051	-79.25380997
401DE0900DNR	43.78242251	-79.25347061
401DE0910DER	43.78077249	-79.2529797
401DE0920DSR	43.78424899	-79.237579
401DE0930DWR	43.78576008	-79.23672812
401DE0940DER	43.78426913	-79.23630896
401DE0950DWR	43.78658413	-79.23421869
401DE0960DER	43.7857239	-79.23287176
401DE0970DNR	43.7868691	-79.2327805
401DE0980DSR	43.79208579	-79.21863098
401DE0990DWR	43.79417813	-79.21677257
401DE1000DWR	43.79462536	-79.21483843
401DE1010DER	43.79355632	-79.21332382
401DE1020DNR	43.79465171	-79.21313838
401DE1030DSR	43.79523475	-79.20237687
401DE1040DWR	43.79619916	-79.2017148
401DE1050DER	43.79512476	-79.19797817
401DE1060DER	43.79593697	-79.1954608
401DE1070DWR	43.79715517	-79.19619384
401DE1080DNR	43.79747225	-79.19422228
401DE1090DWR	43.80059847	-79.1694582
401DE1110DSR	43.79938889	-79.16953333
401DE1120DER	43.79906132	-79.16705334
401DE1130DWR	43.7998983	-79.16563918
401DE1140DNR	43.79922178	-79.16367885
401DE1150DSR	43.7954519	-79.1554595
401DE1160DWR	43.7961555	-79.15387524
401DE1170DER	43.79522798	-79.1493267
401DE1180DER	43.79666589	-79.14511449
401DE1190DWR	43.79878412	-79.14418268
401DE1200DWR	43.79889937	-79.14357756
401DE1210DNR	43.79986546	-79.14266212
401DE1220DER	43.80108218	-79.13856187
401DE1230DSR	43.81385857	-79.11794566
401DE1240DWR	43.8157145	-79.11692932
401DE1250DER	43.81523722	-79.11548663
401DE1260DWR	43.81806746	-79.11367122
401DE1270DER	43.81791974	-79.11166485
401DE1280DWR	43.82030104	-79.1102409
401DE1290DNR	43.82157636	-79.10851621
401DE1300DWR	43.82976347	-79.09140787
401DE1310DWR	43.83165661	-79.08764399
401DE1320DNR	43.83214287	-79.08661588
401DE1330DSR	43.83603377	-79.07557721
401DE1340DWR	43.83865866	-79.07229238
401DW0010DER	43.71584104	-79.51591001
401DW0010DNF	43.71725207	-79.51890369
401DW0020DER	43.71604434	-79.51597892
401DW0020DSF	43.71572712	-79.51997159
401DW0020DWR	0.1	0.1
401DW0030DNR	43.67262861	-79.57939555
401DW0030DWR	43.71713648	-79.51749262
401DW0040DNF	43.67239203	-79.57935267
401DW0040DNR	43.67173474	-79.58560807
401DW0040DSR	43.7179773	-79.51784892
401DW0050DER	43.67011365	-79.58494282
401DW0050DNR	43.71809593	-79.51779806
401DW0060DNF	43.67160659	-79.58556955
401DW0060DNR	43.71719755	-79.51904992
401DW0060DSF	43.66998941	-79.58490811
401DW0070DNR	43.67266316	-79.58944665
401DW0070DSR	43.71496216	-79.52026032
401DW0080DNF	43.67447344	-79.5916625
401DW0080DWR	43.71676017	-79.52101404
401DW0090DER	43.67442137	-79.59190603
401DW0090DNF	43.66992196	-79.57424069
401DW0090DSR	43.71540229	-79.52407602
401DW0100DNR	43.71563121	-79.52345595
401DW0100DSF	43.67021927	-79.57602299
401DW0110DNR	43.71450492	-79.53348846
401DW0120DER	43.7134227	-79.53383631
401DW0130DWR	43.71390699	-79.53543161
401DW0140DER	43.71243153	-79.53719355
401DW0150DSR	43.71192827	-79.53765417
401DW0160DWR	43.71305467	-79.53929772
401DW0170DWR	43.71118967	-79.54842558
401DW0180DWR	43.71108643	-79.5483703
401DW0190DER	43.70957745	-79.54967573
401DW0200DSR	43.70994662	-79.55300143
401DW0210DSR	43.70931021	-79.55397249
401DW0220DSR	43.70931021	-79.55397249
401DW0230DNR	43.70786527	-79.55381986
401DW0240DWR	43.70833621	-79.55526294
401DW0250DER	43.7069574	-79.55545644
401DW0260DER	43.70689294	-79.55533407
401DW0270DER	43.69411804	-79.56697829
401DW0280DNR	43.69344021	-79.56874022
401DW0290DWR	43.69233485	-79.56948926
401DW0300DER	43.69139537	-79.56906989
401DW0310DSR	43.69028613	-79.56930427
401DW0320DWR	43.68926693	-79.57132668
401DW0330DSR	43.67939578	-79.57706619
401DW0340DER	43.67811172	-79.57666834
401DW0340DSR	43.6757584	-79.57926498
401DW0350DNR	43.67505641	-79.57927651
401DW0360DER	43.67359001	-79.57967087
401DW0360DWR	43.67139499	-79.58552966
401DW0370DSR	43.67005257	-79.5838293
401DW0380DER	43.6705482	-79.58490942
401DW0390DER	43.67085546	-79.57298511
401DW0390DWR	43.66920738	-79.5906709
401DW0400DSR	43.67428016	-79.57540634
401DW0400DWR	43.66936713	-79.59068615
401DW0410DSR	43.67463673	-79.57510992
401DW0410DWR	43.6694671	-79.59077844
401DW0420DSR	43.66809731	-79.59057801
401DW0420DWR	43.66732475	-79.59639035
401DW0430DNR	43.66830137	-79.59071191
401DW0430DWR	43.64997698	-79.63473388
401DW0440DER	43.66661206	-79.59528661
401DW0440DWR	43.64803771	-79.63985854
401DW0450DER	43.67372337	-79.57697834
401DW0450DWR	43.64792067	-79.63975952
401DW0451DER	43.64849246	-79.63492205
401DW0460DER	43.66996822	-79.5739848
401DW0461DER	43.64727168	-79.63800581
401DW0470DSR	43.67036687	-79.57582235
401DW0471DER	43.63898864	-79.65784977
401DW0010DES	43.69840591	-79.5634309
401DW0020DES	43.69421445	-79.56714436
401DW0030DES	43.69126819	-79.56953178
401DW0040DES	43.68647204	-79.57235041
401DW0050DES	43.68180381	-79.57493922
401DW0060DES	43.67826345	-79.57684427
401DW0070DES	43.67380558	-79.5798861
401DW0080DES	43.6707713	-79.58506185
401DE0020DET	43.73040965	-79.44417322
401DE0030DET	43.74876414	-79.41504168
401DE0050DET	43.7648144	-79.37840702
401DE0070DET	43.76700744	-79.34107514
401DE0090DET	43.7712509	-79.29935802
401DE0110DET	43.77786681	-79.2706301
401DE0130DET	43.78202607	-79.24899787
401DE0150DET	43.79193486	-79.21989199
401DE0170DET	43.79650337	-79.19512582
401DE0190DET	43.79977932	-79.17031962
401DE0210DET	43.8012933	-79.13879827
401DE0240DET	43.81890209	-79.11075999
401DW0030DET	43.71829004	-79.50052254
401DW0040DET	43.7179799	-79.5000872
401DW0050DET	43.6592461	-79.61387465
401DW0060DET	43.65890567	-79.61351106
401DE0560DWC	43.83492681	-79.07988062
401DE0550DWC	43.83182083	-79.08653045
401DE0540DWC	43.82927415	-79.092065
401DE0530DWC	43.82518797	-79.10095214
401DE0520DWC	43.82142176	-79.10836676
401DE0510DWC	43.81718697	-79.11426361
401DE0500DWC	43.81204345	-79.12228157
401DE0490DWC	43.80839664	-79.12836373
401DE0480DWC	43.80558437	-79.13326498
401DE0470DWC	43.80153829	-79.1398121
401DE0460DWC	43.79707323	-79.14615783
401DE0450DWC	43.79703525	-79.15800285
401DE0440DWC	43.79903965	-79.16378485
401DE0430DWC	43.80039455	-79.17133491
401DE0420DWC	43.79926144	-79.17964368
401DE0410DWC	43.79818857	-79.18677687
401DE0400DWC	43.79728813	-79.19416698
401DE0390DWC	43.79600983	-79.20166488
401DE0380DWC	43.79497657	-79.20894252
401DE0370DWC	43.79372682	-79.21677412
401DE0360DWC	43.78972451	-79.2251331
401DE0350DWC	43.78646693	-79.23311222
401DE0340DWC	43.78515251	-79.23760766
401DE0330DWC	43.78324748	-79.24619531
401DE0320DWC	43.78164557	-79.25381888
401DE0310DWC	43.77969	-79.26404501
401DE0300DWC	43.77781997	-79.27328772
401DE0290DWC	43.77575976	-79.28216686
401DE0280DWC	43.77430765	-79.28847969
401DE0270DWC	43.77205348	-79.2986087
401DE0260DWC	43.77048709	-79.30486002
401DE0250DWC	43.76903925	-79.31138833
401DE0240DWC	43.76857738	-79.31841585
401DE0230DWC	43.76855069	-79.3265459
401DE0220DWC	43.76826093	-79.33531943
401DE0210DWC	43.76769268	-79.34334712
401DE0200DWC	43.76706365	-79.35247298
401DE0190DWC	43.76658378	-79.36140002
401DE0180DWC	43.76622696	-79.36957806
401DE0170DWC	43.76554067	-79.37770498
401DE0160DWC	43.76371369	-79.38610234
401DE0150DWC	43.76150754	-79.3951832
401DE0140DWC	43.76068354	-79.39719448
401DE0130DWC	43.7544586	-79.40738873
401DE0120DWC	43.74990201	-79.41452477
401DE0110DWC	43.74711321	-79.41716439
401DE0100DWC	43.74329261	-79.42232363
401DE0090DWC	43.73930155	-79.4288055
401DE0080DWC	43.73548388	-79.43525631
401DE0070DWC	43.73275543	-79.44090624
401DE0060DWC	43.73052303	-79.44740792
401DE0050DWC	43.72955697	-79.45362337
401DE0040DWC	43.72747877	-79.46168022
401DE0030DWC	43.72578401	-79.46951696
401DE0020DWC	43.72380043	-79.47767715
401DE0010DWC	43.72209388	-79.48473123
401DW0010DWC	43.72058323	-79.49104099
401DW0020DWC	43.71967562	-79.4993408
401DW0030DWC	43.71790748	-79.50841113
401DW0040DWC	43.71696818	-79.51653152
401DW0050DWC	43.71598761	-79.52556679
401DW0060DWC	43.71423765	-79.53336402
401DW0070DWC	43.71243925	-79.54144604
401DW0080DWC	43.7112764	-79.54672356
401DW0090DWC	43.70871363	-79.55435068
401DW0100DWC	43.66719045	-79.59630347
401DW0110DWC	43.66436412	-79.60414778
401DW0120DWC	43.66166902	-79.61108862
401DW0130DWC	43.65826773	-79.61738677
401DW0140DWC	43.65523992	-79.62268926
401DW0150DWC	43.65176839	-79.62972518
401DW0160DWC	43.64913611	-79.63611263
401DW0170DWC	43.64687276	-79.64216025
401DW0180DWC	43.64402001	-79.65041509
401DW0190DWC	43.64113705	-79.65735752
401DW0200DWC	43.63882966	-79.66256985
401DE0570DWE	43.83761233	-79.07356556
401DE0560DWE	43.83475485	-79.07974989
401DE0550DWE	43.831671	-79.08642041
401DE0540DWE	43.82910688	-79.09198271
401DE0530DWE	43.82506704	-79.10072096
401DE0520DWE	43.82122885	-79.10809845
401DE0510DWE	43.81707639	-79.11405269
401DE0500DWE	43.81231384	-79.12141724
401DE0490DWE	43.80842884	-79.12776021
401DE0480DWE	43.80543284	-79.13301423
401DE0470DWE	43.80024539	-79.14097461
401DE0460DWE	43.79694689	-79.14604097
401DE0450DWE	43.79685145	-79.15812006
401DE0440DWE	43.79888003	-79.16387622
401DE0430DWE	43.80010383	-79.17130994
401DE0420DWE	43.79898533	-79.18009905
401DE0410DWE	43.79802411	-79.18671745
401DE0400DWE	43.79695927	-79.19405602
401DE0390DWE	43.79584832	-79.20161267
401DE0380DWE	43.79479917	-79.2089079
401DE0370DWE	43.79344749	-79.2166145
401DE0360DWE	43.78886362	-79.22625534
401DE0350DWE	43.78630508	-79.23300994
401DE0340DWE	43.78447242	-79.23946599
401DE0330DWE	43.7829415	-79.24604261
401DE0320DWE	43.78145976	-79.2537463
401DE0310DWE	43.77894648	-79.26668864
401DE0300DWE	43.77758047	-79.27338806
401DE0290DWE	43.77559213	-79.28209569
401DE0280DWE	43.77413194	-79.28838814
401DE0270DWE	43.77177418	-79.29847459
401DE0260DWE	43.77032398	-79.30478724
401DE0250DWE	43.76883538	-79.31132319
401DE0240DWE	43.7683785	-79.31841129
401DE0230DWE	43.76831564	-79.32653058
401DE0220DWE	43.76784675	-79.33523382
401DE0210DWE	43.76729746	-79.34381315
401DE0200DWE	43.76682261	-79.35244776
401DE0190DWE	43.76641438	-79.36137439
401DE0180DWE	43.76604546	-79.36955122
401DE0170DWE	43.76527975	-79.37761502
401DE0160DWE	43.76355992	-79.3860363
401DE0150DWE	43.76164501	-79.39427055
401DE0140DWE	43.76017467	-79.39780574
401DE0130DWE	43.75433001	-79.40723688
401DE0120DWE	43.74975919	-79.41433291
401DE0110DWE	43.74631478	-79.4176311
401DE0100DWE	43.74317633	-79.42216187
401DE0090DWE	43.73914691	-79.42861837
401DE0080DWE	43.7353426	-79.43509029
401DE0070DWE	43.73235242	-79.44027708
401DE0060DWE	43.73035796	-79.44732902
401DE0050DWE	43.72882936	-79.45437228
401DE0040DWE	43.72728659	-79.46159901
401DE0030DWE	43.72560259	-79.46943633
401DE0020DWE	43.72365247	-79.4775922
401DE0010DWE	43.72192401	-79.48465393
401DW0010DWE	43.72039353	-79.49096525
401DW0020DWE	43.7188968	-79.49921345
401DW0030DWE	43.71771122	-79.50836727
401DW0040DWE	43.71680147	-79.51648691
401DW0050DWE	43.71579957	-79.52549489
401DW0060DWE	43.71406852	-79.53328816
401DW0070DWE	43.712169	-79.5413102
401DW0080DWE	43.71086484	-79.54676504
401DW0090DWE	43.70859388	-79.55419278
401DW0200DWE	43.66698816	-79.59616675
401DW0210DWE	43.66415316	-79.60399432
401DW0220DWE	43.66133798	-79.61074256
401DW0230DWE	43.65807735	-79.61717219
401DW0240DWE	43.65506152	-79.62251568
401DW0250DWE	43.65156618	-79.62954756
401DW0260DWE	43.64894792	-79.63594435
401DW0270DWE	43.64584503	-79.64386333
401DW0280DWE	43.6432772	-79.65033394
401DW0290DWE	43.64084587	-79.65655061
401DW0300DWE	43.638129	-79.66346176
401DW0010DWS	43.7041546	-79.558714
401DW0020DWS	43.70034144	-79.56209323
401DW0030DWS	43.69649539	-79.5655374
401DW0040DWS	43.69260415	-79.56887736
401DW0050DWS	43.68850389	-79.57146533
401DW0060DWS	43.68442189	-79.57392805
401DW0070DWS	43.67980845	-79.57629222
401DW0080DWS	43.67492479	-79.57908087
401DW0090DWS	43.67139483	-79.58400987
401DW0100DWS	43.66881824	-79.5909628
401DE0010DWT	43.72985901	-79.45105781
401DE0040DWT	43.7484044	-79.41603355
401DE0060DWT	43.7654066	-79.37765659
401DE0080DWT	43.76775291	-79.34090485
401DE0100DWT	43.77190045	-79.29853547
401DE0120DWT	43.77909536	-79.2668375
401DE0140DWT	43.78306531	-79.24611147
401DE0160DWT	43.79357889	-79.21668608
401DE0180DWT	43.7971471	-79.19412042
